"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","00000","0000000",,2017,92,"A","529","529",11,"3","101","90","946.7","30.00","37.78","32.22","90"
"37","00000","0000000",,2017,92,"A","523","523",11,"4","101","88","938.5","13.64","26.14","60.23","88"
"37","00000","0000000",,2017,92,"A","523","523",13,"4","611","523","","7.46","26.77","65.77","523"
"37","00000","0000000",,2017,92,"A","529","529",13,"3","611","529","","17.77","34.03","48.20","529"
"37","00000","0000000",,2017,93,"A","497","497",3,"4","77","66","333.5","3.03","31.82","65.15","66"
"37","00000","0000000",,2017,93,"A","499","499",3,"3","77","65","341.9","18.46","30.77","50.77","65"
"37","00000","0000000",,2017,93,"A","499","499",4,"3","97","77","437.8","18.18","23.38","58.44","77"
"37","00000","0000000",,2017,93,"A","497","497",4,"4","97","76","434.2","9.21","18.42","72.37","76"
"37","00000","0000000",,2017,93,"A","497","497",5,"4","93","81","534.1","3.70","35.80","60.49","81"
"37","00000","0000000",,2017,93,"A","499","499",5,"3","93","81","537.8","8.64","32.10","59.26","81"
"37","00000","0000000",,2017,93,"A","499","499",6,"3","93","71","637.8","4.23","29.58","66.20","71"
"37","00000","0000000",,2017,93,"A","497","497",6,"4","93","71","633.7","1.41","25.35","73.24","71"
"37","00000","0000000",,2017,93,"A","497","497",7,"4","72","59","734.3","3.39","28.81","67.80","59"
"37","00000","0000000",,2017,93,"A","499","499",7,"3","72","58","740.6","17.24","22.41","60.34","58"
"37","00000","0000000",,2017,93,"A","499","499",8,"3","93","78","839.4","7.69","56.41","35.90","78"
"37","00000","0000000",,2017,93,"A","497","497",8,"4","93","76","830.4","5.26","22.37","72.37","76"
"37","00000","0000000",,2017,93,"A","497","497",11,"4","85","68","931.8","7.35","23.53","69.12","68"
"37","00000","0000000",,2017,93,"A","499","499",11,"3","85","69","939.6","21.74","30.43","47.83","69"
"37","00000","0000000",,2017,93,"A","499","499",13,"3","610","499","","13.43","32.67","53.91","499"
"37","00000","0000000",,2017,93,"A","497","497",13,"4","610","497","","4.83","26.56","68.61","497"
"37","00000","0000000",,2017,94,"A","302","302",3,"3","41","40","337.5","12.50","32.50","55.00","40"
"37","00000","0000000",,2017,94,"A","302","302",3,"4","41","40","330.3","2.50","20.00","77.50","40"
"37","00000","0000000",,2017,94,"A","302","302",4,"4","52","40","436.8","5.00","35.00","60.00","40"
"37","00000","0000000",,2017,94,"A","302","302",4,"3","52","40","440.0","20.00","25.00","55.00","40"
"37","00000","0000000",,2017,94,"A","302","302",5,"3","60","48","538.7","14.58","37.50","47.92","48"
"37","00000","0000000",,2017,94,"A","302","302",5,"4","60","48","532.3","2.08","31.25","66.67","48"
"37","00000","0000000",,2017,94,"A","302","302",6,"4","51","47","635.2","4.26","31.91","63.83","47"
"37","00000","0000000",,2017,94,"A","302","302",6,"3","51","46","633.4","4.35","26.09","69.57","46"
"37","00000","0000000",,2017,94,"A","302","302",7,"3","47","37","735.9","16.22","24.32","59.46","37"
"37","00000","0000000",,2017,94,"A","302","302",7,"4","47","36","728.6","2.78","16.67","80.56","36"
"37","00000","0000000",,2017,94,"A","302","302",8,"4","63","52","827.5","3.85","19.23","76.92","52"
"37","00000","0000000",,2017,94,"A","302","302",8,"3","63","51","835.7","9.80","45.10","45.10","51"
"37","00000","0000000",,2017,94,"A","302","302",11,"3","52","40","943.6","15.00","40.00","45.00","40"
"37","00000","0000000",,2017,94,"A","302","302",11,"4","52","39","938.7","5.13","35.90","58.97","39"
"37","00000","0000000",,2017,94,"A","302","302",13,"4","366","302","","3.64","27.15","69.21","302"
"37","00000","0000000",,2017,94,"A","302","302",13,"3","366","302","","12.91","33.44","53.64","302"
"37","00000","0000000",,2017,111,"A","1069","1069",3,"3","157","143","339.2","20.28","25.87","53.85","143"
"37","00000","0000000",,2017,111,"A","1064","1064",3,"4","157","144","331.2","4.17","27.78","68.06","144"
"37","00000","0000000",,2017,111,"A","1064","1064",4,"4","199","161","431.6","4.97","24.22","70.81","161"
"37","00000","0000000",,2017,111,"A","1069","1069",4,"3","199","163","434.9","12.88","23.31","63.80","163"
"37","00000","0000000",,2017,111,"A","1064","1064",5,"4","189","158","530.1","1.90","24.68","73.42","158"
"37","00000","0000000",,2017,111,"A","1069","1069",5,"3","189","158","534.4","6.96","34.18","58.86","158"
"37","00000","0000000",,2017,111,"A","1069","1069",6,"3","178","142","633.5","4.93","29.58","65.49","142"
"37","00000","0000000",,2017,111,"A","1064","1064",6,"4","178","143","629.8","1.40","22.38","76.22","143"
"37","00000","0000000",,2017,111,"A","1064","1064",7,"4","184","148","730.8","6.76","21.62","71.62","148"
"37","00000","0000000",,2017,111,"A","1069","1069",7,"3","184","151","735.9","14.57","22.52","62.91","151"
"37","00000","0000000",,2017,111,"A","1064","1064",8,"4","197","157","829.9","5.73","20.38","73.89","157"
"37","00000","0000000",,2017,111,"A","1069","1069",8,"3","197","158","837.2","8.23","46.84","44.94","158"
"37","00000","0000000",,2017,111,"A","1069","1069",11,"3","191","154","940.2","21.43","33.77","44.81","154"
"37","00000","0000000",,2017,111,"A","1064","1064",11,"4","191","153","933.9","7.19","25.49","67.32","153"
"37","00000","0000000",,2017,111,"A","1064","1064",13,"4","1295","1064","","4.61","23.78","71.62","1064"
"37","00000","0000000",,2017,111,"A","1069","1069",13,"3","1295","1069","","12.72","30.96","56.31","1069"
"37","00000","0000000",,2017,120,"A","23","23",3,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",3,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",4,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",4,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",5,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",5,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",6,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",6,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",7,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",7,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",8,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",8,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","23","23",11,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",11,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,120,"A","12","12",13,"3","27","12","","0.00","25.00","75.00","12"
"37","00000","0000000",,2017,120,"A","23","23",13,"4","27","23","","8.70","8.70","82.61","23"
"37","00000","0000000",,2017,121,"A","531","531",3,"3","69","65","343.7","35.38","12.31","52.31","65"
"37","00000","0000000",,2017,121,"A","533","533",3,"4","69","66","332.9","6.06","31.82","62.12","66"
"37","00000","0000000",,2017,121,"A","533","533",4,"4","63","56","433.7","8.93","25.00","66.07","56"
"37","00000","0000000",,2017,121,"A","531","531",4,"3","63","56","438.6","12.50","28.57","58.93","56"
"37","00000","0000000",,2017,121,"A","531","531",5,"3","60","56","534.6","14.29","37.50","48.21","56"
"37","00000","0000000",,2017,121,"A","533","533",5,"4","60","57","528.6","5.26","21.05","73.68","57"
"37","00000","0000000",,2017,121,"A","533","533",6,"4","77","64","632.6","4.69","29.69","65.63","64"
"37","00000","0000000",,2017,121,"A","531","531",6,"3","77","65","636.9","10.77","32.31","56.92","65"
"37","00000","0000000",,2017,121,"A","531","531",7,"3","171","150","737.9","12.67","30.00","57.33","150"
"37","00000","0000000",,2017,121,"A","533","533",7,"4","171","149","733.7","10.07","22.82","67.11","149"
"37","00000","0000000",,2017,121,"A","533","533",8,"4","67","61","832.6","8.20","31.15","60.66","61"
"37","00000","0000000",,2017,121,"A","531","531",8,"3","67","60","838.8","16.67","45.00","38.33","60"
"37","00000","0000000",,2017,121,"A","531","531",11,"3","91","79","944.8","31.65","32.91","35.44","79"
"37","00000","0000000",,2017,121,"A","533","533",11,"4","91","80","935.6","10.00","32.50","57.50","80"
"37","00000","0000000",,2017,121,"A","533","533",13,"4","598","533","","8.07","27.20","64.73","533"
"37","00000","0000000",,2017,121,"A","531","531",13,"3","598","531","","18.64","30.89","50.47","531"
"37","00000","0000000",,2017,142,"A","760","760",3,"4","113","102","336.0","5.88","37.25","56.86","102"
"37","00000","0000000",,2017,142,"A","761","761",3,"3","113","103","345.4","28.16","32.04","39.81","103"
"37","00000","0000000",,2017,142,"A","761","761",4,"3","122","107","442.9","19.63","34.58","45.79","107"
"37","00000","0000000",,2017,142,"A","760","760",4,"4","122","106","438.6","11.32","32.08","56.60","106"
"37","00000","0000000",,2017,142,"A","760","760",5,"4","121","117","536.7","9.40","35.90","54.70","117"
"37","00000","0000000",,2017,142,"A","761","761",5,"3","121","116","544.2","18.10","46.55","35.34","116"
"37","00000","0000000",,2017,142,"A","761","761",6,"3","122","114","642.7","12.28","42.98","44.74","114"
"37","00000","0000000",,2017,142,"A","760","760",6,"4","122","111","635.8","2.70","27.93","69.37","111"
"37","00000","0000000",,2017,142,"A","760","760",7,"4","132","121","737.9","9.92","33.88","56.20","121"
"37","00000","0000000",,2017,142,"A","761","761",7,"3","132","119","743.6","15.97","37.82","46.22","119"
"37","00000","0000000",,2017,142,"A","761","761",8,"3","131","124","845.4","15.32","58.87","25.81","124"
"37","00000","0000000",,2017,142,"A","760","760",8,"4","131","125","840.1","10.40","36.00","53.60","125"
"37","00000","0000000",,2017,142,"A","760","760",11,"4","95","78","942.1","11.54","41.03","47.44","78"
"37","00000","0000000",,2017,142,"A","761","761",11,"3","95","78","951.4","34.62","43.59","21.79","78"
"37","00000","0000000",,2017,142,"A","761","761",13,"3","836","761","","19.71","42.71","37.58","761"
"37","00000","0000000",,2017,142,"A","760","760",13,"4","836","760","","8.68","34.61","56.71","760"
"37","00000","0000000",,2017,144,"A","116","116",3,"4","17","16","336.2","12.50","25.00","62.50","16"
"37","00000","0000000",,2017,144,"A","116","116",3,"3","17","16","345.8","31.25","37.50","31.25","16"
"37","00000","0000000",,2017,144,"A","116","116",4,"3","24","19","435.6","21.05","26.32","52.63","19"
"37","00000","0000000",,2017,144,"A","116","116",4,"4","24","19","429.8","0.00","31.58","68.42","19"
"37","00000","0000000",,2017,144,"A","116","116",5,"4","21","19","530.8","5.26","10.53","84.21","19"
"37","00000","0000000",,2017,144,"A","116","116",5,"3","21","19","537.9","15.79","36.84","47.37","19"
"37","00000","0000000",,2017,144,"A","116","116",6,"3","20","17","633.3","17.65","23.53","58.82","17"
"37","00000","0000000",,2017,144,"A","116","116",6,"4","20","17","633.2","5.88","23.53","70.59","17"
"37","00000","0000000",,2017,144,"A","116","116",7,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,144,"A","116","116",7,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,144,"A","116","116",8,"3","19","17","832.9","11.76","41.18","47.06","17"
"37","00000","0000000",,2017,144,"A","116","116",8,"4","19","17","826.1","0.00","17.65","82.35","17"
"37","00000","0000000",,2017,144,"A","116","116",11,"4","24","19","936.8","5.26","36.84","57.89","19"
"37","00000","0000000",,2017,144,"A","116","116",11,"3","24","19","942.6","36.84","15.79","47.37","19"
"37","00000","0000000",,2017,144,"A","116","116",13,"3","141","116","","21.55","29.31","49.14","116"
"37","00000","0000000",,2017,144,"A","116","116",13,"4","141","116","","6.03","22.41","71.55","116"
"37","00000","0000000",,2017,160,"A","813","813",3,"3","127","115","346.3","29.57","30.43","40.00","115"
"37","00000","0000000",,2017,160,"A","824","824",3,"4","127","116","335.3","5.17","36.21","58.62","116"
"37","00000","0000000",,2017,160,"A","824","824",4,"4","140","121","437.8","10.74","29.75","59.50","121"
"37","00000","0000000",,2017,160,"A","813","813",4,"3","140","119","442.9","17.65","36.13","46.22","119"
"37","00000","0000000",,2017,160,"A","813","813",5,"3","127","119","544.0","17.65","47.06","35.29","119"
"37","00000","0000000",,2017,160,"A","824","824",5,"4","127","121","536.4","9.09","34.71","56.20","121"
"37","00000","0000000",,2017,160,"A","824","824",6,"4","127","116","635.2","2.59","26.72","70.69","116"
"37","00000","0000000",,2017,160,"A","813","813",6,"3","127","117","642.5","12.82","41.88","45.30","117"
"37","00000","0000000",,2017,160,"A","813","813",7,"3","140","126","743.7","15.87","38.10","46.03","126"
"37","00000","0000000",,2017,160,"A","824","824",7,"4","140","129","738.0","10.85","34.11","55.04","129"
"37","00000","0000000",,2017,160,"A","824","824",8,"4","142","136","839.9","11.03","36.03","52.94","136"
"37","00000","0000000",,2017,160,"A","813","813",8,"3","142","133","845.5","15.79","58.65","25.56","133"
"37","00000","0000000",,2017,160,"A","813","813",11,"3","104","84","950.7","33.33","44.05","22.62","84"
"37","00000","0000000",,2017,160,"A","824","824",11,"4","104","85","940.3","10.59","38.82","50.59","85"
"37","00000","0000000",,2017,160,"A","824","824",13,"4","907","824","","8.62","33.62","57.77","824"
"37","00000","0000000",,2017,160,"A","813","813",13,"3","907","813","","19.68","42.56","37.76","813"
"37","00000","0000000",,2017,170,"A","1100","1100",3,"4","145","133","334.9","5.26","34.59","60.15","133"
"37","00000","0000000",,2017,170,"A","1092","1092",3,"3","145","133","346.1","27.82","33.08","39.10","133"
"37","00000","0000000",,2017,170,"A","1092","1092",4,"3","162","141","441.0","16.31","33.33","50.35","141"
"37","00000","0000000",,2017,170,"A","1100","1100",4,"4","162","143","437.3","11.19","27.97","60.84","143"
"37","00000","0000000",,2017,170,"A","1100","1100",5,"4","163","156","535.8","8.33","31.41","60.26","156"
"37","00000","0000000",,2017,170,"A","1092","1092",5,"3","163","153","543.4","17.65","44.44","37.91","153"
"37","00000","0000000",,2017,170,"A","1092","1092",6,"3","171","158","641.7","12.03","40.51","47.47","158"
"37","00000","0000000",,2017,170,"A","1100","1100",6,"4","171","157","634.8","3.18","28.03","68.79","157"
"37","00000","0000000",,2017,170,"A","1100","1100",7,"4","184","170","737.1","11.18","28.24","60.59","170"
"37","00000","0000000",,2017,170,"A","1092","1092",7,"3","184","168","742.3","14.29","34.52","51.19","168"
"37","00000","0000000",,2017,170,"A","1092","1092",8,"3","192","180","845.5","15.56","58.89","25.56","180"
"37","00000","0000000",,2017,170,"A","1100","1100",8,"4","192","181","839.3","8.84","35.91","55.25","181"
"37","00000","0000000",,2017,170,"A","1100","1100",11,"4","181","160","939.8","12.50","39.38","48.13","160"
"37","00000","0000000",,2017,170,"A","1092","1092",11,"3","181","159","948.8","30.19","40.25","29.56","159"
"37","00000","0000000",,2017,170,"A","1092","1092",13,"3","1198","1092","","18.86","41.30","39.84","1092"
"37","00000","0000000",,2017,170,"A","1100","1100",13,"4","1198","1100","","8.73","32.27","59.00","1100"
"37","00000","0000000",,2017,180,"A","1704","1704",3,"3","257","232","342.3","25.43","23.71","50.86","232"
"37","00000","0000000",,2017,180,"A","1695","1695",3,"4","257","232","333.3","6.47","27.16","66.38","232"
"37","00000","0000000",,2017,180,"A","1695","1695",4,"4","296","253","431.0","5.53","24.90","69.57","253"
"37","00000","0000000",,2017,180,"A","1704","1704",4,"3","296","254","435.8","12.99","28.35","58.66","254"
"37","00000","0000000",,2017,180,"A","1704","1704",5,"3","284","242","534.8","9.09","30.99","59.92","242"
"37","00000","0000000",,2017,180,"A","1695","1695",5,"4","284","244","530.9","4.10","27.05","68.85","244"
"37","00000","0000000",,2017,180,"A","1695","1695",6,"4","283","229","632.4","2.62","29.26","68.12","229"
"37","00000","0000000",,2017,180,"A","1704","1704",6,"3","283","230","635.9","6.96","31.30","61.74","230"
"37","00000","0000000",,2017,180,"A","1704","1704",7,"3","299","251","736.8","15.54","24.70","59.76","251"
"37","00000","0000000",,2017,180,"A","1695","1695",7,"4","299","248","731.4","4.84","22.58","72.58","248"
"37","00000","0000000",,2017,180,"A","1695","1695",8,"4","277","223","830.8","6.28","24.66","69.06","223"
"37","00000","0000000",,2017,180,"A","1704","1704",8,"3","277","225","838.6","16.44","41.33","42.22","225"
"37","00000","0000000",,2017,180,"A","1704","1704",11,"3","311","270","942.5","25.93","32.22","41.85","270"
"37","00000","0000000",,2017,180,"A","1695","1695",11,"4","311","266","935.0","8.65","26.32","65.04","266"
"37","00000","0000000",,2017,180,"A","1695","1695",13,"4","2007","1695","","5.55","25.96","68.50","1695"
"37","00000","0000000",,2017,180,"A","1704","1704",13,"3","2007","1704","","16.20","30.28","53.52","1704"
"37","00000","0000000",,2017,190,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,190,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,190,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,190,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","00000","0000000",,2017,190,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","00000","0000000",,2017,190,"A","*","*",13,"4","*","*","","*","*","*","*"
